id_envio,id_cliente,cliente,cidade_cliente,estado_cliente,id_veiculo,veiculo,placa,categoria_veiculo,cd_origem,cidade_origem,estado_origem,cd_destino,cidade_destino,estado_destino,data_postagem,data_previsao_entrega,data_entrega_real,valor_frete,peso_carga
264,877,Danilo Sales,Pimenta,MA,18,Chevrolet S10,HFY7172,2,CD Sorocaba,Sorocaba,SP,CD Maringá,Maringá,PR,2026-01-16 20:28:04,2026-01-22 20:28:04,2026-01-19 20:28:04,880.7,887.361
931,877,Danilo Sales,Pimenta,MA,24,Volkswagen Delivery 11.180,SBS6419,3,CD Franca,Franca,SP,CD Palmas,Palmas,TO,2026-03-04 08:27:31,2026-03-10 08:27:31,2026-03-05 08:27:31,1154.35,1646.838
397,878,Kamilly Monteiro,Duarte,PR,28,Volvo VM 270,NOG4159,3,CD Novo Hamburgo,Novo Hamburgo,RS,CD Arapiraca,Arapiraca,AL,2026-03-15 20:19:31,2026-03-17 20:19:31,2026-03-26 20:19:31,1115.64,1657.156
312,879,Maria Júlia Gonçalves,Novais,AL,17,Toyota Hilux,XHD6644,2,CD Itajaí,Itajaí,SC,CD Governador Valadares,Governador Valadares,MG,2026-03-29 16:24:24,2026-03-30 16:24:24,2026-04-15 16:24:24,683.27,770.617
754,879,Maria Júlia Gonçalves,Novais,AL,28,Volvo VM 270,NOG4159,3,CD Chapecó,Chapecó,SC,CD Três Lagoas,Três Lagoas,MS,2026-06-03 21:39:38,2026-06-12 21:39:38,2026-06-17 21:39:38,928.64,1110.794
393,880,Maria Fernanda Fernandes,Costa de Novais,MA,20,Volkswagen Amarok,LDU5797,2,CD Juazeiro,Juazeiro,BA,CD Ponta Grossa,Ponta Grossa,PR,2026-02-26 13:23:43,2026-03-03 13:23:43,,212.72,379.319
664,880,Maria Fernanda Fernandes,Costa de Novais,MA,26,Volkswagen Constellation 24.280,AEV8053,3,CD Petrolina,Petrolina,PE,CD Campo Grande,Campo Grande,MS,2026-06-11 16:11:15,2026-06-24 16:11:15,2026-06-16 16:11:15,968.12,1646.305
939,880,Maria Fernanda Fernandes,Costa de Novais,MA,30,DAF XF 480,KSZ8486,3,CD Jundiaí,Jundiaí,SP,CD São Paulo,São Paulo,SP,2026-03-26 23:18:09,2026-03-28 23:18:09,,831.33,1822.353
957,880,Maria Fernanda Fernandes,Costa de Novais,MA,23,Fiat Ducato,AUR0775,3,CD Sorocaba,Sorocaba,SP,CD Betim,Betim,MG,2026-03-05 20:19:38,2026-03-14 20:19:38,2026-03-11 20:19:38,1398.03,1780.543
276,881,Dra. Maria Helena Gonçalves,Albuquerque,DF,20,Volkswagen Amarok,LDU5797,2,CD Cuiabá,Cuiabá,MT,CD Itajaí,Itajaí,SC,2026-04-16 10:25:50,2026-04-25 10:25:50,2026-04-22 10:25:50,566.48,663.443
455,882,Srta. Isabela Andrade,Cirino do Galho,SC,16,Fiat Toro,COX0501,2,CD São Luís,São Luís,MA,CD Cascavel,Cascavel,PR,2026-05-16 07:49:49,2026-05-24 07:49:49,2026-05-25 07:49:49,286.23,357.759
386,884,Maria Flor da Conceição,Borges,AP,23,Fiat Ducato,AUR0775,3,CD Boa Vista,Boa Vista,RR,CD Nova Iguaçu,Nova Iguaçu,RJ,2026-01-25 10:43:31,2026-02-03 10:43:31,,2285.22,1892.129
421,884,Maria Flor da Conceição,Borges,AP,29,Iveco Tector 240E30,KIW4424,3,CD Vila Velha,Vila Velha,ES,CD Campina Grande,Campina Grande,PB,2026-01-27 17:48:47,2026-02-10 17:48:47,2026-02-03 17:48:47,2166.26,1944.277
776,884,Maria Flor da Conceição,Borges,AP,20,Volkswagen Amarok,LDU5797,2,CD Porto Velho,Porto Velho,RO,CD Feira de Santana,Feira de Santana,BA,2026-03-08 03:23:24,2026-03-10 03:23:24,,244.09,544.839
126,885,Dra. Maria Laura Duarte,Cassiano,PE,18,Chevrolet S10,HFY7172,2,CD Vitória da Conquista,Vitória da Conquista,BA,CD São Luís,São Luís,MA,2026-06-18 15:49:06,2026-07-02 15:49:06,,251.82,363.51
505,885,Dra. Maria Laura Duarte,Cassiano,PE,18,Chevrolet S10,HFY7172,2,CD Uberaba,Uberaba,MG,CD Vitória,Vitória,ES,2026-06-17 04:43:48,2026-06-24 04:43:48,,792.18,887.712
695,887,Maitê Porto,das Neves do Amparo,PA,24,Volkswagen Delivery 11.180,SBS6419,3,CD Palmas,Palmas,TO,CD Bauru,Bauru,SP,2026-03-11 03:14:53,2026-03-19 03:14:53,2026-03-25 03:14:53,695.55,1552.888
309,888,Camila Monteiro,Jesus de Câmara,TO,19,Ford Ranger,YTU8726,2,CD Canoas,Canoas,RS,CD Fortaleza,Fortaleza,CE,2026-04-26 04:08:20,2026-05-04 04:08:20,,350.38,620.243
962,888,Camila Monteiro,Jesus de Câmara,TO,16,Fiat Toro,COX0501,2,CD Ribeirão Preto,Ribeirão Preto,SP,CD Maringá,Maringá,PR,2026-04-07 08:13:32,2026-04-08 08:13:32,2026-04-13 08:13:32,136.13,168.15
958,890,Arthur Miguel da Cruz,Cavalcante,CE,21,Mercedes-Benz Sprinter,WDM2991,3,CD Chapecó,Chapecó,SC,CD Goiânia,Goiânia,GO,2026-01-23 15:46:05,2026-02-07 15:46:05,2026-01-28 15:46:05,951.22,1198.028
591,891,Yasmin Novaes,Sousa,MT,25,Mercedes-Benz Atego 1719,XOR7165,3,CD Belém,Belém,PA,CD Niterói,Niterói,RJ,2026-04-16 16:36:35,2026-04-26 16:36:35,2026-04-20 16:36:35,1535.65,1563.079
893,892,Apollo Rocha,Aparecida da Mata,RS,21,Mercedes-Benz Sprinter,WDM2991,3,CD Vitória,Vitória,ES,CD Caxias do Sul,Caxias do Sul,RS,2026-01-15 11:37:26,2026-01-21 11:37:26,2026-02-02 11:37:26,1258.15,1040.527
860,893,Ravi Duarte,da Cunha das Flores,MT,26,Volkswagen Constellation 24.280,AEV8053,3,CD João Pessoa,João Pessoa,PB,CD Vitória,Vitória,ES,2026-03-16 06:11:25,2026-03-24 06:11:25,,1202.83,1120.656
185,896,Maria Luiza Pacheco,da Cunha Paulista,MT,18,Chevrolet S10,HFY7172,2,CD Palmas,Palmas,TO,CD São José dos Campos,São José dos Campos,SP,2026-05-28 15:55:29,2026-06-12 15:55:29,,295.69,417.079
446,897,Eloah Oliveira,Sampaio,AP,16,Fiat Toro,COX0501,2,CD Brasília,Brasília,DF,CD Teresina,Teresina,PI,2026-06-17 10:33:53,2026-06-27 10:33:53,2026-06-27 10:33:53,709.26,570.559
175,898,Dra. Ana Gomes,Mendes da Serra,CE,20,Volkswagen Amarok,LDU5797,2,CD Belo Horizonte,Belo Horizonte,MG,CD Joinville,Joinville,SC,2026-06-22 23:43:15,2026-06-29 23:43:15,,378.72,561.377
399,899,Gustavo Freitas,Rodrigues Verde,CE,25,Mercedes-Benz Atego 1719,XOR7165,3,CD Porto Alegre,Porto Alegre,RS,CD Linhares,Linhares,ES,2026-04-05 13:15:43,2026-04-17 13:15:43,2026-04-15 13:15:43,673.14,1561.262
579,899,Gustavo Freitas,Rodrigues Verde,CE,28,Volvo VM 270,NOG4159,3,CD Campinas,Campinas,SP,CD Manaus,Manaus,AM,2026-02-23 04:35:22,2026-02-25 04:35:22,2026-03-10 04:35:22,1014.12,1224.876
593,899,Gustavo Freitas,Rodrigues Verde,CE,20,Volkswagen Amarok,LDU5797,2,CD João Pessoa,João Pessoa,PB,CD Campo Grande,Campo Grande,MS,2026-06-14 13:44:39,2026-06-15 13:44:39,2026-06-20 13:44:39,598.18,601.997
60,901,Enzo Sampaio,Moraes da Prata,RJ,16,Fiat Toro,COX0501,2,CD Rio de Janeiro,Rio de Janeiro,RJ,CD Salvador,Salvador,BA,2026-05-18 06:56:39,2026-05-20 06:56:39,2026-05-23 06:56:39,355.15,741.123
725,903,Maria Helena Pacheco,Aparecida,TO,21,Mercedes-Benz Sprinter,WDM2991,3,CD Presidente Prudente,Presidente Prudente,SP,CD Maceió,Maceió,AL,2026-04-18 12:06:04,2026-04-24 12:06:04,,803.98,1283.777
134,906,Calebe Sousa,das Neves do Campo,RR,17,Toyota Hilux,XHD6644,2,CD Vitória,Vitória,ES,CD Aparecida de Goiânia,Aparecida de Goiânia,GO,2026-04-19 19:23:53,2026-04-23 19:23:53,2026-05-01 19:23:53,486.46,600.755
657,910,Dra. Kamilly Andrade,Oliveira de Sampaio,PI,22,Renault Master,JVZ8251,3,CD Cascavel,Cascavel,PR,CD Contagem,Contagem,MG,2026-05-26 12:02:07,2026-06-04 12:02:07,2026-05-30 12:02:07,564.23,1078.056
972,911,Thomas Moura,Siqueira,MG,24,Volkswagen Delivery 11.180,SBS6419,3,CD Contagem,Contagem,MG,CD Taubaté,Taubaté,SP,2026-05-09 14:03:57,2026-05-18 14:03:57,2026-05-19 14:03:57,939.35,1330.459
810,912,Agatha Andrade,Martins,PR,24,Volkswagen Delivery 11.180,SBS6419,3,CD Londrina,Londrina,PR,CD Camaçari,Camaçari,BA,2026-05-29 20:46:48,2026-06-10 20:46:48,2026-05-30 20:46:48,717.89,1074.131
818,914,Alícia Macedo,Macedo de Ribeiro,RR,29,Iveco Tector 240E30,KIW4424,3,CD Chapecó,Chapecó,SC,CD Três Lagoas,Três Lagoas,MS,2026-01-17 05:56:20,2026-01-20 05:56:20,2026-01-31 05:56:20,1485.29,1304.951
227,916,Yuri Ribeiro,Abreu Verde,TO,18,Chevrolet S10,HFY7172,2,CD Nova Iguaçu,Nova Iguaçu,RJ,CD Canoas,Canoas,RS,2026-02-25 03:20:21,2026-02-27 03:20:21,2026-03-10 03:20:21,597.37,512.231
561,917,Cauê Azevedo,da Paz das Flores,PE,30,DAF XF 480,KSZ8486,3,CD Betim,Betim,MG,CD Vitória da Conquista,Vitória da Conquista,BA,2026-04-27 20:07:05,2026-05-07 20:07:05,2026-05-03 20:07:05,928.99,1960.391
923,918,Yasmin Campos,da Cunha de Jesus,SC,20,Volkswagen Amarok,LDU5797,2,CD Montes Claros,Montes Claros,MG,CD Sobral,Sobral,CE,2026-05-04 06:49:37,2026-05-10 06:49:37,2026-05-16 06:49:37,530.21,565.263
287,920,Sr. Lucca Ramos,Brito Alegre,MA,25,Mercedes-Benz Atego 1719,XOR7165,3,CD Araguaína,Araguaína,TO,CD Aracaju,Aracaju,SE,2026-04-02 03:41:55,2026-04-14 03:41:55,2026-04-14 03:41:55,951.07,1037.2
286,921,Heloisa Mendes,Nascimento,AM,29,Iveco Tector 240E30,KIW4424,3,CD Limeira,Limeira,SP,CD Canoas,Canoas,RS,2026-02-15 01:48:59,2026-02-25 01:48:59,2026-02-17 01:48:59,611.97,1263.666
483,924,Dra. Eloá Pastor,Abreu do Galho,MG,29,Iveco Tector 240E30,KIW4424,3,CD Caxias do Sul,Caxias do Sul,RS,CD Bauru,Bauru,SP,2026-02-27 11:41:13,2026-03-08 11:41:13,2026-03-03 11:41:13,660.03,1299.265
487,924,Dra. Eloá Pastor,Abreu do Galho,MG,12,Renault Kwid,FSP8142,1,CD Aracaju,Aracaju,SE,CD Betim,Betim,MG,2026-05-15 08:56:59,2026-05-23 08:56:59,2026-05-30 08:56:59,41.54,22.992
919,924,Dra. Eloá Pastor,Abreu do Galho,MG,18,Chevrolet S10,HFY7172,2,CD Campinas,Campinas,SP,CD Rio Verde,Rio Verde,GO,2026-02-03 13:17:45,2026-02-05 13:17:45,2026-02-19 13:17:45,204.93,176.075
383,925,Vitória Rios,Pires,MA,23,Fiat Ducato,AUR0775,3,CD Araçatuba,Araçatuba,SP,CD Serra,Serra,ES,2026-02-07 05:38:29,2026-02-17 05:38:29,2026-02-09 05:38:29,1676.58,1436.191
709,927,Pedro Henrique Alves,Fernandes,RR,26,Volkswagen Constellation 24.280,AEV8053,3,CD Barueri,Barueri,SP,CD Pelotas,Pelotas,RS,2026-05-24 22:12:14,2026-06-06 22:12:14,2026-06-11 22:12:14,538.47,1223.332
141,932,Clarice Souza,Costa da Prata,RN,19,Ford Ranger,YTU8726,2,CD Novo Hamburgo,Novo Hamburgo,RS,CD Petrolina,Petrolina,PE,2026-01-23 15:35:47,2026-01-31 15:35:47,2026-02-01 15:35:47,468.54,813.622
237,932,Clarice Souza,Costa da Prata,RN,19,Ford Ranger,YTU8726,2,CD Duque de Caxias,Duque de Caxias,RJ,CD São Carlos,São Carlos,SP,2026-05-10 04:03:03,2026-05-18 04:03:03,2026-05-26 04:03:03,795.68,916.62
338,932,Clarice Souza,Costa da Prata,RN,18,Chevrolet S10,HFY7172,2,CD Goiânia,Goiânia,GO,CD São Paulo,São Paulo,SP,2026-04-28 07:27:13,2026-05-01 07:27:13,2026-05-12 07:27:13,503.28,675.622
842,934,Antonella Correia,Melo,RS,28,Volvo VM 270,NOG4159,3,CD Taubaté,Taubaté,SP,CD Campos dos Goytacazes,Campos dos Goytacazes,RJ,2026-04-07 16:12:16,2026-04-16 16:12:16,2026-04-12 16:12:16,625.88,1250.688
512,935,Liam Cavalcante,Freitas,MT,20,Volkswagen Amarok,LDU5797,2,CD Linhares,Linhares,ES,CD Três Lagoas,Três Lagoas,MS,2026-03-14 01:42:04,2026-03-26 01:42:04,2026-04-01 01:42:04,111.31,123.733
536,935,Liam Cavalcante,Freitas,MT,22,Renault Master,JVZ8251,3,CD Caruaru,Caruaru,PE,CD Vitória da Conquista,Vitória da Conquista,BA,2026-05-04 23:20:52,2026-05-11 23:20:52,2026-05-12 23:20:52,849.34,1213.44
319,936,João Pedro Rezende,Jesus,MT,24,Volkswagen Delivery 11.180,SBS6419,3,CD Dourados,Dourados,MS,CD Mossoró,Mossoró,RN,2026-01-20 21:53:57,2026-01-26 21:53:57,2026-01-30 21:53:57,1586.97,1334.817
414,937,Daniel Novais,Melo Grande,RN,30,DAF XF 480,KSZ8486,3,CD Montes Claros,Montes Claros,MG,CD João Pessoa,João Pessoa,PB,2026-04-18 21:03:44,2026-04-28 21:03:44,2026-04-20 21:03:44,889.06,1511.059
980,937,Daniel Novais,Melo Grande,RN,21,Mercedes-Benz Sprinter,WDM2991,3,CD Boa Vista,Boa Vista,RR,CD Canoas,Canoas,RS,2026-03-13 09:48:11,2026-03-17 09:48:11,2026-03-21 09:48:11,2201.73,1999.662
353,938,Yago Pires,Marques,BA,18,Chevrolet S10,HFY7172,2,CD Chapecó,Chapecó,SC,CD Presidente Prudente,Presidente Prudente,SP,2026-04-03 14:20:26,2026-04-08 14:20:26,2026-04-08 14:20:26,672.11,696.118
395,940,Sra. Luara Aragão,Borges,AM,20,Volkswagen Amarok,LDU5797,2,CD Blumenau,Blumenau,SC,CD Ponta Grossa,Ponta Grossa,PR,2026-04-05 19:26:19,2026-04-06 19:26:19,2026-04-22 19:26:19,352.12,368.025
673,942,Vitor Pereira,Sales,RR,20,Volkswagen Amarok,LDU5797,2,CD Santos,Santos,SP,CD Curitiba,Curitiba,PR,2026-05-10 03:37:12,2026-05-21 03:37:12,,152.22,163.754
44,943,Maria Clara Oliveira,Albuquerque,SC,16,Fiat Toro,COX0501,2,CD Montes Claros,Montes Claros,MG,CD Sorocaba,Sorocaba,SP,2026-06-06 21:02:35,2026-06-20 21:02:35,2026-06-20 21:02:35,852.98,825.183
116,943,Maria Clara Oliveira,Albuquerque,SC,25,Mercedes-Benz Atego 1719,XOR7165,3,CD Bauru,Bauru,SP,CD Mossoró,Mossoró,RN,2026-06-01 22:56:20,2026-06-12 22:56:20,2026-06-13 22:56:20,1040.22,1414.555
558,943,Maria Clara Oliveira,Albuquerque,SC,23,Fiat Ducato,AUR0775,3,CD Ponta Grossa,Ponta Grossa,PR,CD Cascavel,Cascavel,PR,2026-04-23 00:03:52,2026-05-01 00:03:52,2026-04-29 00:03:52,1476.66,1783.376
85,944,Enrico Novaes,Novaes,MT,29,Iveco Tector 240E30,KIW4424,3,CD Juazeiro do Norte,Juazeiro do Norte,CE,CD Itajaí,Itajaí,SC,2026-04-27 09:50:03,2026-05-05 09:50:03,2026-05-08 09:50:03,1429.92,1973.497
245,944,Enrico Novaes,Novaes,MT,28,Volvo VM 270,NOG4159,3,CD Três Lagoas,Três Lagoas,MS,CD Porto Alegre,Porto Alegre,RS,2025-12-30 17:49:52,2026-01-13 17:49:52,2026-01-16 17:49:52,1119.43,1249.294
433,944,Enrico Novaes,Novaes,MT,17,Toyota Hilux,XHD6644,2,CD Limeira,Limeira,SP,CD Arapiraca,Arapiraca,AL,2026-05-25 09:45:02,2026-05-30 09:45:02,2026-06-08 09:45:02,187.26,241.184
678,944,Enrico Novaes,Novaes,MT,24,Volkswagen Delivery 11.180,SBS6419,3,CD Bauru,Bauru,SP,CD Anápolis,Anápolis,GO,2026-05-19 04:39:22,2026-05-27 04:39:22,,1894.21,1755.053
354,947,Júlia Ferreira,Costela,RR,16,Fiat Toro,COX0501,2,CD Marília,Marília,SP,CD Foz do Iguaçu,Foz do Iguaçu,PR,2025-12-31 03:59:32,2026-01-11 03:59:32,2026-01-05 03:59:32,910.38,749.8
229,949,André Viana,Monteiro Verde,PA,23,Fiat Ducato,AUR0775,3,CD Arapiraca,Arapiraca,AL,CD Joinville,Joinville,SC,2026-03-30 04:03:32,2026-04-09 04:03:32,2026-04-09 04:03:32,888.93,1480.991
728,949,André Viana,Monteiro Verde,PA,30,DAF XF 480,KSZ8486,3,CD Serra,Serra,ES,CD Cuiabá,Cuiabá,MT,2026-03-12 20:22:18,2026-03-23 20:22:18,,1576.37,1649.049
839,949,André Viana,Monteiro Verde,PA,27,Scania P320,DCB9288,3,CD Rondonópolis,Rondonópolis,MT,CD Sorocaba,Sorocaba,SP,2026-03-28 22:41:57,2026-04-09 22:41:57,2026-04-15 22:41:57,761.52,1169.095
214,951,Davi Luiz Teixeira,Fernandes,CE,30,DAF XF 480,KSZ8486,3,CD Serra,Serra,ES,CD Nova Iguaçu,Nova Iguaçu,RJ,2026-06-14 21:14:34,2026-06-17 21:14:34,2026-06-27 21:14:34,1313.08,1537.504
233,951,Davi Luiz Teixeira,Fernandes,CE,10,Jeep Renegade,NWO5725,1,CD Dourados,Dourados,MS,CD Aracaju,Aracaju,SE,2025-12-31 07:50:48,2026-01-15 07:50:48,2026-01-04 07:50:48,110.51,97.02
292,954,Bruno Peixoto,Silva de Minas,RS,28,Volvo VM 270,NOG4159,3,CD Belo Horizonte,Belo Horizonte,MG,CD Jundiaí,Jundiaí,SP,2026-04-16 09:01:25,2026-04-19 09:01:25,2026-04-28 09:01:25,917.73,1964.253
485,954,Bruno Peixoto,Silva de Minas,RS,23,Fiat Ducato,AUR0775,3,CD Brasília,Brasília,DF,CD Linhares,Linhares,ES,2026-01-10 12:34:21,2026-01-15 12:34:21,,1486.77,1538.205
883,954,Bruno Peixoto,Silva de Minas,RS,19,Ford Ranger,YTU8726,2,CD São Luís,São Luís,MA,CD Joinville,Joinville,SC,2026-03-02 15:51:13,2026-03-06 15:51:13,2026-03-06 15:51:13,250.18,223.443
850,955,Bryan Nunes,Leão,MG,16,Fiat Toro,COX0501,2,CD Fortaleza,Fortaleza,CE,CD Juazeiro,Juazeiro,BA,2026-03-29 02:29:01,2026-04-03 02:29:01,2026-03-31 02:29:01,183.39,134.107
324,956,Juliana Moraes,Barros de Minas,RN,17,Toyota Hilux,XHD6644,2,CD Salvador,Salvador,BA,CD Anápolis,Anápolis,GO,2026-02-24 16:40:09,2026-02-28 16:40:09,2026-03-02 16:40:09,361.54,418.593
406,956,Juliana Moraes,Barros de Minas,RN,16,Fiat Toro,COX0501,2,CD Parnaíba,Parnaíba,PI,CD Natal,Natal,RN,2026-02-19 13:04:02,2026-03-06 13:04:02,,467.01,390.57
472,957,Maria Luiza Abreu,Pires,TO,30,DAF XF 480,KSZ8486,3,CD Salvador,Salvador,BA,CD Aracaju,Aracaju,SE,2026-03-29 14:30:23,2026-04-13 14:30:23,2026-04-07 14:30:23,1037.55,1051.559
646,957,Maria Luiza Abreu,Pires,TO,20,Volkswagen Amarok,LDU5797,2,CD Marabá,Marabá,PA,CD Marília,Marília,SP,2026-02-11 20:23:43,2026-02-23 20:23:43,2026-02-25 20:23:43,382.06,345.633
163,958,Isadora Brito,Cavalcanti Verde,PB,29,Iveco Tector 240E30,KIW4424,3,CD Campinas,Campinas,SP,CD Três Lagoas,Três Lagoas,MS,2026-02-11 06:47:34,2026-02-26 06:47:34,2026-02-27 06:47:34,858.02,1441.331
556,958,Isadora Brito,Cavalcanti Verde,PB,19,Ford Ranger,YTU8726,2,CD Nova Iguaçu,Nova Iguaçu,RJ,CD Feira de Santana,Feira de Santana,BA,2026-03-27 00:41:26,2026-04-01 00:41:26,2026-04-11 00:41:26,324.27,584.362
567,958,Isadora Brito,Cavalcanti Verde,PB,16,Fiat Toro,COX0501,2,CD Rondonópolis,Rondonópolis,MT,CD Fortaleza,Fortaleza,CE,2026-04-23 04:28:06,2026-05-03 04:28:06,2026-04-30 04:28:06,274.88,318.629
954,959,Eloá Cardoso,Barros de das Neves,PI,23,Fiat Ducato,AUR0775,3,CD Bauru,Bauru,SP,CD Feira de Santana,Feira de Santana,BA,2026-05-02 04:24:21,2026-05-13 04:24:21,2026-05-10 04:24:21,965.3,1549.177
182,960,Sra. Elisa da Cruz,Abreu Verde,AM,28,Volvo VM 270,NOG4159,3,CD Contagem,Contagem,MG,CD Aparecida de Goiânia,Aparecida de Goiânia,GO,2026-06-15 20:06:23,2026-06-23 20:06:23,,1021.86,1406.858
443,960,Sra. Elisa da Cruz,Abreu Verde,AM,20,Volkswagen Amarok,LDU5797,2,CD Araguaína,Araguaína,TO,CD Franca,Franca,SP,2026-01-24 08:11:58,2026-01-28 08:11:58,2026-02-05 08:11:58,895.63,875.471
391,961,Yasmin Porto,Cardoso da Serra,PI,27,Scania P320,DCB9288,3,CD Duque de Caxias,Duque de Caxias,RJ,CD Juazeiro,Juazeiro,BA,2026-04-12 03:01:50,2026-04-18 03:01:50,2026-04-30 03:01:50,1222.2,1505.66
795,964,Maria Isis Sampaio,Carvalho Grande,PE,19,Ford Ranger,YTU8726,2,CD Rio de Janeiro,Rio de Janeiro,RJ,CD Criciúma,Criciúma,SC,2026-03-03 05:47:21,2026-03-10 05:47:21,,930.84,934.333
54,965,Maria Flor da Paz,Siqueira,MA,16,Fiat Toro,COX0501,2,CD Guarulhos,Guarulhos,SP,CD Aparecida de Goiânia,Aparecida de Goiânia,GO,2026-02-25 10:55:40,2026-03-05 10:55:40,2026-03-05 10:55:40,311.51,420.896
645,965,Maria Flor da Paz,Siqueira,MA,21,Mercedes-Benz Sprinter,WDM2991,3,CD Belém,Belém,PA,CD Imperatriz,Imperatriz,MA,2026-01-01 23:07:31,2026-01-10 23:07:31,2026-01-11 23:07:31,992.48,1519.956
849,966,Luiz Henrique Fernandes,Mendonça Verde,MS,16,Fiat Toro,COX0501,2,CD Marabá,Marabá,PA,CD Araguaína,Araguaína,TO,2026-06-20 05:14:49,2026-07-03 05:14:49,,357.56,498.622
772,968,Bella Macedo,Moraes do Amparo,MT,14,Peugeot 208,IKO3579,1,CD Camaçari,Camaçari,BA,CD Santarém,Santarém,PA,2026-04-15 20:47:34,2026-04-19 20:47:34,,126.78,86.495
225,969,Sra. Amanda Leão,Sousa,PB,29,Iveco Tector 240E30,KIW4424,3,CD Presidente Prudente,Presidente Prudente,SP,CD Campos dos Goytacazes,Campos dos Goytacazes,RJ,2026-05-15 14:47:22,2026-05-25 14:47:22,2026-05-30 14:47:22,1145.26,1277.357
465,970,João Lucas Cunha,Viana,PA,18,Chevrolet S10,HFY7172,2,CD Serra,Serra,ES,CD São Carlos,São Carlos,SP,2026-06-09 07:29:57,2026-06-17 07:29:57,,548.52,783.467
644,972,Igor Caldeira,Mendonça de Nogueira,SC,23,Fiat Ducato,AUR0775,3,CD Maringá,Maringá,PR,CD Brasília,Brasília,DF,2026-01-01 09:10:32,2026-01-09 09:10:32,2026-01-05 09:10:32,880.53,1497.229
981,972,Igor Caldeira,Mendonça de Nogueira,SC,27,Scania P320,DCB9288,3,CD Guarulhos,Guarulhos,SP,CD Teresina,Teresina,PI,2026-02-04 10:04:17,2026-02-15 10:04:17,,523.33,1096.57
999,972,Igor Caldeira,Mendonça de Nogueira,SC,22,Renault Master,JVZ8251,3,CD Araguaína,Araguaína,TO,CD Palmas,Palmas,TO,2026-03-30 13:27:15,2026-04-11 13:27:15,2026-04-04 13:27:15,1339.04,1452.614
608,973,Yago Silveira,Almeida de Nogueira,PE,17,Toyota Hilux,XHD6644,2,CD Ponta Grossa,Ponta Grossa,PR,CD Foz do Iguaçu,Foz do Iguaçu,PR,2026-02-27 20:59:50,2026-03-04 20:59:50,2026-03-17 20:59:50,543.57,532.232
833,973,Yago Silveira,Almeida de Nogueira,PE,26,Volkswagen Constellation 24.280,AEV8053,3,CD Franca,Franca,SP,CD Presidente Prudente,Presidente Prudente,SP,2026-02-25 11:12:33,2026-02-28 11:12:33,2026-03-03 11:12:33,940.94,1658.237
76,974,Luiza Vieira,Rocha,CE,30,DAF XF 480,KSZ8486,3,CD Rio Branco,Rio Branco,AC,CD Boa Vista,Boa Vista,RR,2026-05-02 12:14:35,2026-05-06 12:14:35,2026-05-05 12:14:35,965.16,1594.456
169,974,Luiza Vieira,Rocha,CE,19,Ford Ranger,YTU8726,2,CD Sinop,Sinop,MT,CD Curitiba,Curitiba,PR,2026-05-02 01:27:07,2026-05-13 01:27:07,2026-05-11 01:27:07,755.9,648.052
186,974,Luiza Vieira,Rocha,CE,19,Ford Ranger,YTU8726,2,CD Natal,Natal,RN,CD Feira de Santana,Feira de Santana,BA,2026-06-25 17:35:29,2026-07-02 17:35:29,2026-06-27 17:35:29,282.55,333.055
231,974,Luiza Vieira,Rocha,CE,27,Scania P320,DCB9288,3,CD Uberlândia,Uberlândia,MG,CD Osasco,Osasco,SP,2026-02-12 02:53:02,2026-02-14 02:53:02,2026-02-14 02:53:02,798.89,1142.295
501,974,Luiza Vieira,Rocha,CE,16,Fiat Toro,COX0501,2,CD Palmas,Palmas,TO,CD Pelotas,Pelotas,RS,2026-06-05 13:42:57,2026-06-17 13:42:57,2026-06-22 13:42:57,348.15,303.903
333,975,Isabelly Souza,Mendes,RR,23,Fiat Ducato,AUR0775,3,CD Maringá,Maringá,PR,CD Parnaíba,Parnaíba,PI,2026-05-18 13:23:06,2026-05-22 13:23:06,2026-05-20 13:23:06,1034.88,1573.223
496,976,Juliana Garcia,Araújo,RJ,30,DAF XF 480,KSZ8486,3,CD Chapecó,Chapecó,SC,CD Jaboatão dos Guararapes,Jaboatão dos Guararapes,PE,2026-03-02 11:46:55,2026-03-10 11:46:55,,848.42,1860.678
63,977,Luiz Henrique Gonçalves,Monteiro do Amparo,PE,29,Iveco Tector 240E30,KIW4424,3,CD São José dos Campos,São José dos Campos,SP,CD Caxias do Sul,Caxias do Sul,RS,2025-12-29 15:36:03,2025-12-30 15:36:03,,1230.13,1674.642
335,977,Luiz Henrique Gonçalves,Monteiro do Amparo,PE,28,Volvo VM 270,NOG4159,3,CD Joinville,Joinville,SC,CD Imperatriz,Imperatriz,MA,2026-02-16 20:33:12,2026-02-26 20:33:12,2026-02-27 20:33:12,1053.94,1907.207
682,977,Luiz Henrique Gonçalves,Monteiro do Amparo,PE,24,Volkswagen Delivery 11.180,SBS6419,3,CD Contagem,Contagem,MG,CD Belo Horizonte,Belo Horizonte,MG,2026-02-11 21:34:55,2026-02-13 21:34:55,2026-02-21 21:34:55,1332.7,1100.996
745,977,Luiz Henrique Gonçalves,Monteiro do Amparo,PE,24,Volkswagen Delivery 11.180,SBS6419,3,CD Jundiaí,Jundiaí,SP,CD Maringá,Maringá,PR,2026-01-07 13:00:51,2026-01-09 13:00:51,2026-01-10 13:00:51,1740.27,1586.95
